customerID,customer_fname,customer_lname,customer_email,customer_city,customer_state,customer_country,customer_zip,market,region
15526,Doris,Barr,XXXXXXXXX,Middletown,CT,EE. UU.,6457.0,Pacific Asia,
15527,Eugenia,Howe,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15528,Gwendolyn,Nunez,XXXXXXXXX,Albuquerque,NM,EE. UU.,87112.0,Pacific Asia,
15529,Madonna,Juarez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15530,Cheyenne,Ward,XXXXXXXXX,San Jose,CA,EE. UU.,95127.0,Pacific Asia,
15531,Sophia,Haynes,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15532,Karleigh,Cabrera,XXXXXXXXX,Lynn,MA,EE. UU.,1902.0,Pacific Asia,
15533,Maxine,Franklin,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15534,Ursa,Baldwin,XXXXXXXXX,Newburgh,NY,EE. UU.,12550.0,Pacific Asia,
15535,Lydia,Deleon,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15536,Quintessa,Hunter,XXXXXXXXX,Huntington Park,CA,EE. UU.,90255.0,Pacific Asia,
15537,India,Slater,XXXXXXXXX,Mission Viejo,CA,EE. UU.,92692.0,Pacific Asia,
15538,Charissa,Stone,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15539,Zena,Roman,XXXXXXXXX,Spring Valley,NY,EE. UU.,10977.0,Pacific Asia,
15540,Haviva,Mccoy,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15541,Ainsley,Blake,XXXXXXXXX,Toa Baja,PR,Puerto Rico,949.0,Pacific Asia,
15542,Meredith,Rose,XXXXXXXXX,Las Cruces,NM,EE. UU.,88005.0,Pacific Asia,
15543,Leila,Long,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15544,Quincy,Fischer,XXXXXXXXX,Houston,TX,EE. UU.,77083.0,Pacific Asia,
15545,Madison,Mccarty,XXXXXXXXX,Fort Worth,TX,EE. UU.,76133.0,Pacific Asia,
15546,Rhonda,Kim,XXXXXXXXX,Irwin,PA,EE. UU.,15642.0,Pacific Asia,
15547,Risa,Foley,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15548,Kiayada,Gonzales,XXXXXXXXX,Milwaukee,WI,EE. UU.,53209.0,Pacific Asia,
15549,Nevada,Johns,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15550,Gemma,Hansen,XXXXXXXXX,Billings,MT,EE. UU.,59102.0,Pacific Asia,
15551,Cleo,Rodriquez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15552,Julie,Benton,XXXXXXXXX,Dayton,OH,EE. UU.,45424.0,Pacific Asia,
15553,Galena,Nieves,XXXXXXXXX,Rowland Heights,CA,EE. UU.,91748.0,Pacific Asia,
15554,Alfreda,Lott,XXXXXXXXX,Jacksonville,NC,EE. UU.,28540.0,Pacific Asia,
15555,Minerva,Wolf,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15556,Summer,Bennett,XXXXXXXXX,Denver,CO,EE. UU.,80219.0,Pacific Asia,
15557,Leandra,Merrill,XXXXXXXXX,Los Angeles,CA,EE. UU.,90065.0,Pacific Asia,
15558,Hadassah,Cherry,XXXXXXXXX,Augusta,GA,EE. UU.,30907.0,Pacific Asia,
15559,Jenna,Gray,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15560,Chantale,Snider,XXXXXXXXX,Freeport,NY,EE. UU.,11520.0,Pacific Asia,
15561,Cynthia,Pace,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15562,Hiroko,Hart,XXXXXXXXX,Fountain Valley,CA,EE. UU.,92708.0,Pacific Asia,
15563,Aileen,Ashley,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15564,Ivy,Henderson,XXXXXXXXX,Edison,NJ,EE. UU.,8817.0,Pacific Asia,
15565,Rosalyn,Owens,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15566,Venus,Wynn,XXXXXXXXX,New Orleans,LA,EE. UU.,70122.0,Pacific Asia,
15567,Simone,Mullen,XXXXXXXXX,Carlsbad,CA,EE. UU.,92009.0,Pacific Asia,
15568,Ila,Stuart,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15569,Shay,Hale,XXXXXXXXX,Freeport,NY,EE. UU.,11520.0,Pacific Asia,
15570,Amy,Stevens,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15571,Jolie,Holman,XXXXXXXXX,Houston,TX,EE. UU.,77093.0,Pacific Asia,
15572,Jenna,Wilcox,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15573,Shay,Brady,XXXXXXXXX,Oxnard,CA,EE. UU.,93033.0,Pacific Asia,
15574,Ainsley,Christensen,XXXXXXXXX,Houston,TX,EE. UU.,77036.0,Pacific Asia,
15575,Iola,Best,XXXXXXXXX,New York,NY,EE. UU.,10016.0,Pacific Asia,
15576,Pearl,Bond,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15577,Candice,Rush,XXXXXXXXX,Massapequa,NY,EE. UU.,11758.0,Pacific Asia,
15578,Gretchen,Workman,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15579,Nelle,Smith,XXXXXXXXX,Stamford,CT,EE. UU.,6902.0,Pacific Asia,
15580,Audrey,Valentine,XXXXXXXXX,Hialeah,FL,EE. UU.,33016.0,Pacific Asia,
15581,Lacota,Gallegos,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15582,Patricia,Roach,XXXXXXXXX,Opa Locka,FL,EE. UU.,33055.0,Pacific Asia,
15583,Selma,Hunt,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15584,Caryn,Henson,XXXXXXXXX,Lynwood,CA,EE. UU.,90262.0,Pacific Asia,
15585,Mikayla,Goff,XXXXXXXXX,Dallas,TX,EE. UU.,75287.0,Pacific Asia,
15586,Venus,Martin,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15587,Stephanie,Tran,XXXXXXXXX,Aurora,IL,EE. UU.,60506.0,Pacific Asia,
15588,Ria,Jennings,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15589,Christen,Welch,XXXXXXXXX,Grand Prairie,TX,EE. UU.,75052.0,Pacific Asia,
15590,Winifred,Clarke,XXXXXXXXX,Chicago,IL,EE. UU.,60643.0,Pacific Asia,
15591,September,Burgess,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15592,Ariel,Giles,XXXXXXXXX,Virginia Beach,VA,EE. UU.,23454.0,Pacific Asia,
15593,Rebekah,Jackson,XXXXXXXXX,West Jordan,UT,EE. UU.,84084.0,Pacific Asia,
15594,Nerea,Graham,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15595,Josephine,Maxwell,XXXXXXXXX,Cleveland,OH,EE. UU.,44118.0,Pacific Asia,
15596,Moana,James,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15597,Fiona,Cooke,XXXXXXXXX,Phoenix,AZ,EE. UU.,85040.0,Pacific Asia,
15598,Laura,Gonzalez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15599,Phyllis,Knowles,XXXXXXXXX,Saint Louis,MO,EE. UU.,63116.0,Pacific Asia,
15600,Iola,Sampson,XXXXXXXXX,Woonsocket,RI,EE. UU.,2895.0,Pacific Asia,
15601,Nayda,Hancock,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15602,Alea,Herring,XXXXXXXXX,Fort Lauderdale,FL,EE. UU.,33313.0,Pacific Asia,
15603,Yetta,Doyle,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15604,Molly,Mathis,XXXXXXXXX,Chicago,IL,EE. UU.,60649.0,Pacific Asia,
15605,Mikayla,Kiney,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15606,Rinah,Wilkins,XXXXXXXXX,Woodbridge,VA,EE. UU.,22192.0,Pacific Asia,
15607,Hedy,Levy,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15608,Carissa,Bauer,XXXXXXXXX,Colorado Springs,CO,EE. UU.,80918.0,Pacific Asia,
15609,Bertha,Lowery,XXXXXXXXX,Daly City,CA,EE. UU.,94014.0,Pacific Asia,
15610,Jade,Rose,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15611,Christine,Jarvis,XXXXXXXXX,Tucson,AZ,EE. UU.,85713.0,Pacific Asia,
15612,Guinevere,Kane,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15613,Maryam,Mcneil,XXXXXXXXX,Irvington,NJ,EE. UU.,7111.0,Pacific Asia,
15614,Iona,Rios,XXXXXXXXX,Middletown,OH,EE. UU.,45044.0,Pacific Asia,
15615,Phyllis,Rodriquez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15616,Ivana,Rodgers,XXXXXXXXX,Riverside,CA,EE. UU.,92507.0,Pacific Asia,
15617,Ella,Copeland,XXXXXXXXX,Del Rio,TX,EE. UU.,78840.0,Pacific Asia,
15618,Megan,Barker,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15619,Jael,Wilson,XXXXXXXXX,Buffalo,NY,EE. UU.,14221.0,Pacific Asia,
15620,Sheila,Norman,XXXXXXXXX,Broken Arrow,OK,EE. UU.,74012.0,Pacific Asia,
15621,Alma,Schwartz,XXXXXXXXX,Birmingham,AL,EE. UU.,35215.0,Pacific Asia,
15622,Kevyn,Stanton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15623,Roary,Mckenzie,XXXXXXXXX,Jersey City,NJ,EE. UU.,7305.0,Pacific Asia,
15624,Wynter,Blake,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15625,Dawn,Richard,XXXXXXXXX,Atlanta,GA,EE. UU.,30318.0,Pacific Asia,
15626,Myra,Flores,XXXXXXXXX,Sandusky,OH,EE. UU.,44870.0,Pacific Asia,
15627,Cassandra,Alford,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15628,Michelle,Guerra,XXXXXXXXX,Panorama City,CA,EE. UU.,91402.0,Pacific Asia,
15629,Jolene,Santiago,XXXXXXXXX,Westland,MI,EE. UU.,48185.0,Pacific Asia,
15630,Jolene,Hull,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15631,Abigail,Stevens,XXXXXXXXX,Gilroy,CA,EE. UU.,95020.0,Pacific Asia,
15632,Laurel,Gutierrez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15633,Farrah,Valencia,XXXXXXXXX,Los Angeles,CA,EE. UU.,90047.0,Pacific Asia,
15634,Carolyn,Horne,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15635,Jaquelyn,Dudley,XXXXXXXXX,New York,NY,EE. UU.,10031.0,Pacific Asia,
15636,Jessica,Emerson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15637,Rina,Mullins,XXXXXXXXX,Forest Hills,NY,EE. UU.,11375.0,Pacific Asia,
15638,Audrey,Cortez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15639,Ariana,Vazquez,XXXXXXXXX,Rego Park,NY,EE. UU.,11374.0,Pacific Asia,
15640,Emerald,Hatfield,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15641,Melanie,Heath,XXXXXXXXX,Fort Worth,TX,EE. UU.,76106.0,Pacific Asia,
15642,Aileen,Rodriguez,XXXXXXXXX,North Tonawanda,NY,EE. UU.,14120.0,Pacific Asia,
15643,Katelyn,Colon,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15644,Willow,Ellison,XXXXXXXXX,Hollywood,FL,EE. UU.,33021.0,Pacific Asia,
15645,Vera,Briggs,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15646,Martha,Hood,XXXXXXXXX,Escondido,CA,EE. UU.,92026.0,Pacific Asia,
15647,Pandora,Weaver,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15648,Allegra,Powell,XXXXXXXXX,Washington,DC,EE. UU.,20020.0,Pacific Asia,
15649,Courtney,Velez,XXXXXXXXX,Pekin,IL,EE. UU.,61554.0,Pacific Asia,
15650,Wynter,Kerr,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15651,Sybill,Solis,XXXXXXXXX,El Paso,TX,EE. UU.,79936.0,Pacific Asia,
15652,Constance,Mcclure,XXXXXXXXX,Newark,NJ,EE. UU.,7105.0,Pacific Asia,
15653,Illana,Nicholson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15654,Kendall,Morse,XXXXXXXXX,Staten Island,NY,EE. UU.,10306.0,Pacific Asia,
15655,Darryl,Obrien,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15656,Leigh,Oneal,XXXXXXXXX,Sacramento,CA,EE. UU.,95828.0,Pacific Asia,
15657,Jena,Todd,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15658,Karleigh,Conley,XXXXXXXXX,Lakewood,NJ,EE. UU.,8701.0,Pacific Asia,
15659,Mikayla,Durham,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15660,Lenore,Sears,XXXXXXXXX,Las Vegas,NV,EE. UU.,89110.0,Pacific Asia,
15661,Piper,Jennings,XXXXXXXXX,Ann Arbor,MI,EE. UU.,48103.0,Pacific Asia,
15662,Bell,Stark,XXXXXXXXX,Memphis,TN,EE. UU.,38118.0,Pacific Asia,
15663,Margaret,Robles,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15664,Halee,Melton,XXXXXXXXX,Corona,NY,EE. UU.,11368.0,Pacific Asia,
15665,Rama,Gallegos,XXXXXXXXX,Van Nuys,CA,EE. UU.,91406.0,Pacific Asia,
15666,Claire,Wood,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15667,TaShya,Raymond,XXXXXXXXX,Mechanicsburg,PA,EE. UU.,17055.0,Pacific Asia,
15668,Lenore,Campbell,XXXXXXXXX,Rancho Cucamonga,CA,EE. UU.,91730.0,Pacific Asia,
15669,Portia,Montoya,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15670,Celeste,Mason,XXXXXXXXX,El Paso,TX,EE. UU.,79907.0,Pacific Asia,
15671,Eugenia,Pugh,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15672,Veronica,Rojas,XXXXXXXXX,Hollister,CA,EE. UU.,95023.0,Pacific Asia,
15673,Jade,Herman,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15674,Blossom,Ferguson,XXXXXXXXX,Brooklyn,NY,EE. UU.,11226.0,Pacific Asia,
15675,Blythe,Best,XXXXXXXXX,Olathe,KS,EE. UU.,66062.0,Pacific Asia,
15676,Jolie,Frank,XXXXXXXXX,West Jordan,UT,EE. UU.,84084.0,Pacific Asia,
15677,Kirby,Clark,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15678,Brianna,Foster,XXXXXXXXX,El Cajon,CA,EE. UU.,92021.0,Pacific Asia,
15679,Azalia,Randolph,XXXXXXXXX,Hamilton,OH,EE. UU.,45011.0,Pacific Asia,
15680,Suki,Mcintyre,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15681,Regan,Singleton,XXXXXXXXX,Hayward,CA,EE. UU.,94544.0,Pacific Asia,
15682,Madonna,Oliver,XXXXXXXXX,San Jose,CA,EE. UU.,95148.0,Pacific Asia,
15683,Xyla,Ruiz,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15684,Faith,Bradshaw,XXXXXXXXX,Edison,NJ,EE. UU.,8817.0,Pacific Asia,
15685,Beverly,Solomon,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15686,Gwendolyn,Herring,XXXXXXXXX,Bell Gardens,CA,EE. UU.,90201.0,Pacific Asia,
15687,Glenna,Davenport,XXXXXXXXX,Los Angeles,CA,EE. UU.,90033.0,Pacific Asia,
15688,Emily,Rodriquez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15689,Sage,Mckinney,XXXXXXXXX,Laguna Niguel,CA,EE. UU.,92677.0,Pacific Asia,
15690,Maia,Holman,XXXXXXXXX,Stockton,CA,EE. UU.,95206.0,Pacific Asia,
15691,Kirsten,Mcfadden,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15692,Aspen,Cobb,XXXXXXXXX,Newark,DE,EE. UU.,19711.0,Pacific Asia,
15693,Abra,Cunningham,XXXXXXXXX,Columbia,SC,EE. UU.,29223.0,Pacific Asia,
15694,Margaret,Gilmore,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15695,Madeson,David,XXXXXXXXX,New York,NY,EE. UU.,10025.0,Pacific Asia,
15696,Jolene,Craft,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15697,Karina,Hebert,XXXXXXXXX,Vacaville,CA,EE. UU.,95687.0,Pacific Asia,
15698,Blair,Sexton,XXXXXXXXX,Aurora,IL,EE. UU.,60504.0,Pacific Asia,
15699,Robin,Jarvis,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15700,Octavia,Durham,XXXXXXXXX,New York,NY,EE. UU.,10011.0,Pacific Asia,
15701,Illiana,Garcia,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15702,Lareina,Cooper,XXXXXXXXX,Chicago,IL,EE. UU.,60649.0,Pacific Asia,
15703,Libby,Daugherty,XXXXXXXXX,Henrico,VA,EE. UU.,23233.0,Pacific Asia,
15704,Gwendolyn,Clarke,XXXXXXXXX,Baltimore,MD,EE. UU.,21206.0,Pacific Asia,
15705,Maya,Steele,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15706,Alexa,Watson,XXXXXXXXX,National City,CA,EE. UU.,91950.0,Pacific Asia,
15707,Chastity,Baker,XXXXXXXXX,Los Angeles,CA,EE. UU.,90043.0,Pacific Asia,
15708,Christen,Velez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15709,Indira,Sanford,XXXXXXXXX,Sunnyvale,CA,EE. UU.,94086.0,Pacific Asia,
15710,Rosalyn,Chandler,XXXXXXXXX,Des Plaines,IL,EE. UU.,60016.0,Pacific Asia,
15711,Minerva,Alford,XXXXXXXXX,Fremont,CA,EE. UU.,94539.0,Pacific Asia,
15712,Rosalyn,Huffman,XXXXXXXXX,Lancaster,PA,EE. UU.,17602.0,Pacific Asia,
15713,Xaviera,Collins,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15714,Olga,Erickson,XXXXXXXXX,Brooklyn,NY,EE. UU.,11203.0,Pacific Asia,
15715,Martena,Howard,XXXXXXXXX,Bronx,NY,EE. UU.,10468.0,Pacific Asia,
15716,Kelsie,Ferrell,XXXXXXXXX,Pawtucket,RI,EE. UU.,2860.0,Pacific Asia,
15717,Roanna,Mathis,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15718,Cassandra,Landry,XXXXXXXXX,Dallas,TX,EE. UU.,75217.0,Pacific Asia,
15719,Jana,Black,XXXXXXXXX,Martinsburg,WV,EE. UU.,25401.0,Pacific Asia,
15720,Hedy,Cooper,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15721,Sacha,Bentley,XXXXXXXXX,Bronx,NY,EE. UU.,10472.0,Pacific Asia,
15722,Hope,Gardner,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15723,Abra,Combs,XXXXXXXXX,Kailua,HI,EE. UU.,96734.0,Pacific Asia,
15724,Jaquelyn,Sharp,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15725,Imani,Golden,XXXXXXXXX,Rialto,CA,EE. UU.,92376.0,Pacific Asia,
15726,Cecilia,Anthony,XXXXXXXXX,San Jose,CA,EE. UU.,95148.0,Pacific Asia,
15727,Brynne,Cooper,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15728,Amanda,Morrison,XXXXXXXXX,Arlington,TX,EE. UU.,76010.0,Pacific Asia,
15729,Alice,Herman,XXXXXXXXX,San Jose,CA,EE. UU.,95124.0,Pacific Asia,
15730,Bo,Crane,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15731,Kaitlin,Edwards,XXXXXXXXX,Los Angeles,CA,EE. UU.,90024.0,Pacific Asia,
15732,Zenaida,Kramer,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15733,Madonna,Bishop,XXXXXXXXX,Moreno Valley,CA,EE. UU.,92553.0,Pacific Asia,
15734,Mary,Trevino,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15735,Doris,Rivas,XXXXXXXXX,Bronx,NY,EE. UU.,10472.0,Pacific Asia,
15736,Juliet,Cain,XXXXXXXXX,Hendersonville,TN,EE. UU.,37075.0,Pacific Asia,
15737,Skyler,Flynn,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15738,Violet,Wall,XXXXXXXXX,Salem,OR,EE. UU.,97301.0,Pacific Asia,
15739,Lareina,Kelley,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15740,Amena,Cole,XXXXXXXXX,Chicago,IL,EE. UU.,60630.0,Pacific Asia,
15741,Zoe,Dean,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15742,Alma,Medina,XXXXXXXXX,New York,NY,EE. UU.,10023.0,Pacific Asia,
15743,Hillary,Petty,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15744,Bree,Gill,XXXXXXXXX,Annandale,VA,EE. UU.,22003.0,Pacific Asia,
15745,Melinda,Compton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15746,Raya,Bridges,XXXXXXXXX,Glenview,IL,EE. UU.,60025.0,Pacific Asia,
15747,Nayda,Rocha,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15748,Jane,Ford,XXXXXXXXX,Forest Hills,NY,EE. UU.,11375.0,Pacific Asia,
15749,Olympia,Schwartz,XXXXXXXXX,Ballwin,MO,EE. UU.,63021.0,Pacific Asia,
15750,Yoko,Chaney,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15751,Shelley,Sanders,XXXXXXXXX,Woodbridge,VA,EE. UU.,22192.0,Pacific Asia,
15752,Kimberly,Jacobson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15753,Dacey,Lowe,XXXXXXXXX,Los Angeles,CA,EE. UU.,90027.0,Pacific Asia,
15754,Lilah,Robbins,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15755,Fatima,Benson,XXXXXXXXX,New York,NY,EE. UU.,10016.0,Pacific Asia,
15756,Charissa,Guerra,XXXXXXXXX,Pompano Beach,FL,EE. UU.,33068.0,Pacific Asia,
15757,Beatrice,Hinton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15758,Felicia,Booth,XXXXXXXXX,Del Rio,TX,EE. UU.,78840.0,Pacific Asia,
15759,Nayda,Francis,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15760,Shannon,Drake,XXXXXXXXX,Aurora,CO,EE. UU.,80012.0,Pacific Asia,
15761,Kiayada,Carson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15762,Maya,Owens,XXXXXXXXX,Elmhurst,IL,EE. UU.,60126.0,Pacific Asia,
15763,Heather,Long,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15764,Pearl,Hopkins,XXXXXXXXX,Chicago,IL,EE. UU.,60610.0,Pacific Asia,
15765,Martha,Munoz,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15766,Kelly,Patton,XXXXXXXXX,Hagerstown,MD,EE. UU.,21740.0,Pacific Asia,
15767,Tallulah,Knapp,XXXXXXXXX,Fountain Valley,CA,EE. UU.,92708.0,Pacific Asia,
15768,Cora,Bush,XXXXXXXXX,Stockton,CA,EE. UU.,95207.0,Pacific Asia,
15769,Jacqueline,Trujillo,XXXXXXXXX,East Lansing,MI,EE. UU.,48823.0,Pacific Asia,
15770,Leigh,Goff,XXXXXXXXX,Mount Pleasant,MI,EE. UU.,48858.0,Pacific Asia,
15771,Clio,Stokes,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15772,Farrah,Delgado,XXXXXXXXX,Brooklyn,NY,EE. UU.,11209.0,Pacific Asia,
15773,Petra,Kirkland,XXXXXXXXX,Baltimore,MD,EE. UU.,21218.0,Pacific Asia,
15774,Debra,Gentry,XXXXXXXXX,Taunton,MA,EE. UU.,2780.0,Pacific Asia,
15775,Destiny,Mccoy,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15776,Xyla,Dejesus,XXXXXXXXX,Chapel Hill,NC,EE. UU.,27514.0,Pacific Asia,
15777,Fay,Sanford,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15778,Ina,Wolf,XXXXXXXXX,Rio Grande,PR,Puerto Rico,745.0,Pacific Asia,
15779,Yvette,Jefferson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15780,Alma,Schultz,XXXXXXXXX,Virginia Beach,VA,EE. UU.,23455.0,Pacific Asia,
15781,Hyacinth,Daniels,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15782,Quail,Shepard,XXXXXXXXX,Arecibo,PR,Puerto Rico,612.0,Pacific Asia,
15783,Kelsie,Carey,XXXXXXXXX,El Paso,TX,EE. UU.,79912.0,Pacific Asia,
15784,Ila,Hale,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15785,Daria,Robinson,XXXXXXXXX,San Diego,CA,EE. UU.,92117.0,Pacific Asia,
15786,Xyla,Richardson,XXXXXXXXX,Loveland,OH,EE. UU.,45140.0,Pacific Asia,
15787,Brianna,Pace,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15788,Mercedes,Jones,XXXXXXXXX,Chicago,IL,EE. UU.,60623.0,Pacific Asia,
15789,Amena,Short,XXXXXXXXX,Lynn,MA,EE. UU.,1902.0,Pacific Asia,
15790,Patience,Velazquez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
15791,Reagan,Mooney,XXXXXXXXX,New Orleans,LA,EE. UU.,70122.0,Pacific Asia,
15792,Jamalia,Velazquez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
